"Hormones.SL","Hormones.BRC1_2","Hormones.CK","Hormones.Aux_Shoot","Hormones.ABA","Hormones.Bud_release","Hormones.PAT_Bud","Hormones.Aux_Bud","Hormones.SUC","Hormones.Sustained_growth","Hormones.GA","Hormones.Decap_signal","Hormones.CXE","Hormones.SMXL6_7_8","Hormones.FHY3_FAR1","Hormones.SPL9_15","Hormones.SMXL6_7_8_Transcription","Hormones.Low_R_FR","Hormones.MAX2","Hormones.D14","Hormones.Perception_SL","Hormones.D27","Hormones.MAX3","Hormones.MAX4","Hormones.MAX1","Hormones.LBO","Hormones.CLAMT","Hormones.PhyB","Hormones.High_R_FR","Hormones.PIFs","Hormones.HB21_40_53","Hormones.NCED3","Gene.name","Gene.kind","Gene.SL_n","Gene.BRC1_2_n","Gene.CK_n","Gene.Aux_n","Gene.ABA_n","Gene.PIN_1_3_4_7_n","Gene.Aux_Bud_n","Gene.SUC_n","Gene.GA_n","Gene.Decap_signal_n","Gene.CXE_n","Gene.SMXL6_7_8_n","Gene.FHY3_FAR1_n","Gene.SPL9_15_n","Gene.MAX2_n","Gene.D14_n","Gene.D27_n","Gene.MAX3_n","Gene.MAX4_n","Gene.MAX1_n","Gene.LBO_n","Gene.CLAMT_n","Gene.PhyB_n","Gene.PIFs_n","Gene.HB21_40_53_n","Gene.NCED3_n","Gene.Perception_SL","Gene.SUC_band"
0,0.638757599048143,2.66666666666667,1,1.27751430712616,2.38321691989846,1.55555555555556,1,2,1.58881144430651,1,1,1,1.73205121101313,1,0.845299388532093,0.7320506979359,1,0.8,1,0,0,0,0,0,0,0,1,1,1,1.27751520073243,1.27751431696439,"mutant_D27_n_overexpression_HB21_40_53_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,"very high"
0,0.638757599048143,2.66666666666667,1,1.27751430712616,2.38321691989846,1.55555555555556,1,2,1.58881144430651,1,1,1,1.73205121101313,1,0.845299388532093,0.7320506979359,1,0.8,1,0,0,0,0,0,0,0,1,1,1,0.638757600366214,1.27751431696439,"mutant_D27_n_overexpression_NCED3_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,"very high"
0,0.638757599048143,2.66666666666667,1,0.638757153563081,2.84768470559542,1.55555555555556,1,2,1.89845671571845,1,1,1,1.73205121101313,1,0.845299388532093,0.7320506979359,1,0.8,1,0,0,0,0,0,0,0,1,1,1,0.638757600366214,0.638757158482195,"mutant_D27_n_overexpression_Perception_SL","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_SL_n","mutant_overexpression",2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,1.27751520073243,2.66666666666667,1,1,2.18195211363251,1.55555555555556,1,2,1.45463504630628,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,1,1,"mutant_MAX3_n_overexpression_BRC1_2_n","mutant_overexpression",1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.488461694397693,5.33333333333333,1,0.488461352724709,4.92678519134315,2.44444444444444,1,2,3.28452383787279,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.488461694397693,0.488461352724709,"mutant_MAX3_n_overexpression_CK_n","mutant_overexpression",1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.691987400396732,2,2,0.691986916360004,2.36408287432783,0.888888888888889,1,2,1.40093819998889,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.691987400396732,0.691986916360004,"mutant_MAX3_n_overexpression_Aux_n","mutant_overexpression",1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,1.27751430712616,2.38321689755487,1.55555555555556,1,2,1.58881144630217,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_ABA_n","mutant_overexpression",1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,3.11111111111111,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_PIN_1_3_4_7_n","mutant_overexpression",1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.88888888888889,2,2,3.58597380173913,2,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_Aux_Bud_n","mutant_overexpression",1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_SUC_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,2.95315489554988,2,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_GA_n","mutant_overexpression",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.395421359479638,6,0.666666666666667,0.395421156616614,7.16629267848318,3.6,1,4,2.86651735364002,1,2,1,1.73205113149528,1,0.845299409155761,0.7320507288714,1,0.571428571428571,1,0,1,0,0,0,0,0,1,1,1,0.395421355162012,0.395421140503004,"mutant_MAX3_n_overexpression_Decap_signal_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757589250172,2.66666666666667,1,0.638757195048759,2.84768483382426,1.55555555555556,1,2,1.89845678421865,1,1,2,1.73205116855524,1,0.84529939713675,0.732050710842886,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757589250172,0.638757195048759,"mutant_MAX3_n_overexpression_CXE_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.576923937823161,2.66666666666667,1,0.576919728930942,2.95933588338733,1.55555555555556,1,2,1.97289350590922,1,1,1,3.00000559586098,1,0.666666062169731,0.499999319941256,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.576923913918075,0.576919633309895,"mutant_MAX3_n_overexpression_SMXL6_7_8_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.557173209287278,2.66666666666667,1,0.557169091034978,2.99688670130545,1.55555555555556,1,2,1.99790457659149,1,1,1,2.56155229808005,2,0.60961149349658,0.561552298080054,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.557173980148769,0.557173980148769,"mutant_MAX3_n_overexpression_FHY3_FAR1_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.931361354578582,2.66666666666667,1,0.931360460972315,2.41625613255274,1.55555555555556,1,2,1.61083779435447,1,1,1,1.73205121672478,1,1.69059877706419,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.931361354578582,0.931360460972315,"mutant_MAX3_n_overexpression_SPL9_15_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757615441553,2.66666666666667,1,0.638757097301081,2.84768449411163,1.55555555555556,1,2,1.89845662953352,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.6,1,0,1,0,0,0,0,0,1,1,1,0.638757615441553,0.638757097301081,"mutant_MAX3_n_overexpression_MAX2_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,2,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_D14_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,2,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_D27_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_MAX4_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_MAX1_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_LBO_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_CLAMT_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,"very high"
0,0.57267921794843,2.66666666666667,1,0.572678864526474,2.96733445754899,1.55555555555556,1,2,1.97822319397838,1,1,1,1.73205116855524,1,0.84529939713675,0.732050710842886,1,0.666666666666667,1,0,1,0,0,0,0,0,2,1,1,0.57267921794843,0.572678864526474,"mutant_MAX3_n_overexpression_PhyB_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,"very high"
0,0.98491144652006,2.66666666666667,1,0.984910999716927,2.35106973658141,1.55555555555556,1,2,1.567380000796,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,2,0.98491144652006,0.984910999716927,"mutant_MAX3_n_overexpression_PIFs_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,1.27751430712616,2.38321689755487,1.55555555555556,1,2,1.58881144630217,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,1.27751520073243,1.27751430712616,"mutant_MAX3_n_overexpression_HB21_40_53_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,1.27751430712616,2.38321689755487,1.55555555555556,1,2,1.58881144630217,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,1.27751430712616,"mutant_MAX3_n_overexpression_NCED3_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757153563081,2.84768468964473,1.55555555555556,1,2,1.89845671856778,1,1,1,1.73205121672478,1,0.845299388532093,0.7320506979359,1,0.8,1,0,1,0,0,0,0,0,1,1,1,0.638757600366214,0.638757153563081,"mutant_MAX3_n_overexpression_Perception_SL","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_SL_n","mutant_overexpression",2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,1.27751520073243,2.66666666666667,1,1,2.18195211891064,1.55555555555556,1,2,1.45463504630628,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,1,1,"mutant_MAX4_n_overexpression_BRC1_2_n","mutant_overexpression",1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.488461694397693,5.33333333333333,1,0.488461367489887,4.92678519789081,2.44444444444444,1,2,3.28452389867077,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.48846169044138,0.488461352724709,"mutant_MAX4_n_overexpression_CK_n","mutant_overexpression",1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.691987400396732,2,2,0.69198693727734,2.36408287824339,0.888888888888889,1,2,1.40093823230685,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,4,0,0,0,0,1,1,1,0.691987394791955,0.691986916360004,"mutant_MAX4_n_overexpression_Aux_n","mutant_overexpression",1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,1.27751434574278,2.38321690070324,1.55555555555556,1,2,1.58881150477031,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_ABA_n","mutant_overexpression",1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,3.11111111111111,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_PIN_1_3_4_7_n","mutant_overexpression",1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.88888888888889,2,2,3.58597388058018,2,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_Aux_Bud_n","mutant_overexpression",1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_SUC_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,2.95315496047779,2,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_GA_n","mutant_overexpression",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.395421355162012,6,0.666666666666667,0.39542116888544,7.16629284134265,3.6,1,4,2.86651738411878,1,2,1,1.73205110127189,1,0.845299413266449,0.732050735037431,1,0.571428571428571,1,0,1,1.33333333333333,0,0,0,0,1,1,1,0.395421351874593,0.395421156616614,"mutant_MAX4_n_overexpression_Decap_signal_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757589250172,2.66666666666667,1,0.638757229203809,2.84768484177585,1.55555555555556,1,2,1.89845685805274,1,1,2,1.73205116855524,1,0.845299404220943,0.732050721469174,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757580098362,0.638757195048759,"mutant_MAX4_n_overexpression_CXE_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.576923913918075,2.66666666666667,1,0.576919935885359,2.95933629081713,1.55555555555556,1,2,1.97289396392009,1,1,1,3.00000544047735,1,0.666666099536304,0.499999361978613,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.576923862179835,0.576919728930942,"mutant_MAX4_n_overexpression_SMXL6_7_8_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.557173210608353,2.66666666666667,1,0.557169091034978,2.996886650168,1.55555555555556,1,2,1.9979045819665,1,1,1,2.56155230455689,2,0.60961149349658,0.561552298080054,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.557173980148769,0.557173971770109,"mutant_MAX4_n_overexpression_FHY3_FAR1_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.931361354578582,2.66666666666667,1,0.931360499588936,2.41625613902529,1.55555555555556,1,2,1.61083785445499,1,1,1,1.73205121672478,1,1.69059878507376,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.931361344231301,0.931360460972315,"mutant_MAX4_n_overexpression_SPL9_15_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757615441553,2.66666666666667,1,0.638757097301081,2.84768449411163,1.55555555555556,1,2,1.89845662953352,1,1,1,1.73205128205128,1,0.845299376862639,0.732050680431722,1,1.6,1,0,1,2,0,0,0,0,1,1,1,0.638757615441553,0.638757097301081,"mutant_MAX4_n_overexpression_MAX2_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,2,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_D14_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,2,4,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_D27_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,4,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_MAX3_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_MAX1_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_LBO_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_CLAMT_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,"very high"
0,0.57267921794843,2.66666666666667,1,0.572678895148243,2.96733446528966,1.55555555555556,1,2,1.97822326585396,1,1,1,1.73205116855524,1,0.845299404220943,0.732050721469174,1,0.666666666666667,1,0,1,2,0,0,0,0,2,1,1,0.572679209743359,0.572678864526474,"mutant_MAX4_n_overexpression_PhyB_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,"very high"
0,0.98491144652006,2.66666666666667,1,0.984911019025237,2.35106973964542,1.55555555555556,1,2,1.56738002924671,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,2,0.98491144134642,0.984910999716927,"mutant_MAX4_n_overexpression_PIFs_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,1.27751434574278,2.38321690070324,1.55555555555556,1,2,1.58881150477031,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,1.27751519038515,1.27751430712616,"mutant_MAX4_n_overexpression_HB21_40_53_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,"very high"
0,0.638757600366214,2.66666666666667,1,1.27751434574278,2.38321690070324,1.55555555555556,1,2,1.58881150477031,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,1.27751430712616,"mutant_MAX4_n_overexpression_NCED3_n","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,"very high"
0,0.638757600366214,2.66666666666667,1,0.638757172871391,2.84768469413987,1.55555555555556,1,2,1.89845676030715,1,1,1,1.73205121672478,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,0,0,0,0,1,1,1,0.638757595192574,0.638757153563081,"mutant_MAX4_n_overexpression_Perception_SL","mutant_overexpression",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,"very high"
0,0.638757595192574,2.66666666666667,1,0.638757172871391,2.84768475674891,1.55555555555556,1,2,1.89845674912307,1,1,1,1.73205119430566,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,2.66666666666667,0,0,0,1,1,1,0.638757595192574,0.638757172871391,"mutant_MAX1_n_overexpression_SL_n","mutant_overexpression",2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"very high"
0,1.27751519038515,2.66666666666667,1,1,2.18195211891064,1.55555555555556,1,2,1.4546350331741,1,1,1,1.73205119430566,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,2.66666666666667,0,0,0,1,1,1,1,1,"mutant_MAX1_n_overexpression_BRC1_2_n","mutant_overexpression",1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"very high"
0,0.48846169044138,5.33333333333333,1,0.488461367489887,4.92678528908777,2.44444444444444,1,2,3.28452388237993,1,1,1,1.73205119430566,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,2,2.66666666666667,0,0,0,1,1,1,0.48846169044138,0.488461367489887,"mutant_MAX1_n_overexpression_CK_n","mutant_overexpression",1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"very high"
0,0.691987394791955,2,2,0.69198693727734,2.36408293277993,0.888888888888889,1,2,1.40093822364724,1,1,1,1.73205119430566,1,0.845299392536882,0.732050703943083,1,0.8,1,0,1,4,10.6666666666667,0,0,0,1,1,1,0.691987394791955,0.69198693727734,"mutant_MAX1_n_overexpression_Aux_n","mutant_overexpression",1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"very high"
